scenario_label,model_label,seed,gain_over_vanilla,vanilla_return,cap_return
mass_0p5,a3p20,1,181.713952816787,296.97350611802364,478.68745893481065
mass_0p5,a3p20,2,-1714.2639724299572,2132.903679503232,418.6397070732749
mass_0p5,a3p20,3,490.93294780680355,911.4420567612548,1402.3750045680583
mass_0p5,a3p20,4,-542.8432507356956,820.047843499459,277.2045927637633
mass_0p5,a3p20,5,-965.069096189457,2324.892805598577,1359.82370940912
mass_0p5,a3p20,6,-871.4513097101163,1892.366159490304,1020.9148497801876
mass_0p5,a3p20,7,1626.3089337478443,1000.3398044853968,2626.648738233241
mass_0p5,a3p20,8,238.72954889122252,1701.7589336398707,1940.4884825310933
mass_0p5,a3p20,9,895.3629389121722,272.3734162781061,1167.7363551902783
mass_0p5,a3p20,10,1142.7623212388203,326.10420247058096,1468.8665237094012
mass_0p5,a3p20,11,-857.6123866996155,1776.1790896029418,918.5667029033262
mass_0p5,a3p20,12,-1104.2695384939816,2247.423029663178,1143.1534911691965
mass_0p5,a3p20,13,1905.7081134548164,441.561298745192,2347.2694122000084
mass_0p5,a3p20,14,2331.6216735704706,776.1984039272733,3107.820077497744
mass_0p5,a3p20,15,361.0652717131097,1360.377769199076,1721.4430409121858
mass_0p5,a3p20,16,-303.92620092391326,1580.3498884108308,1276.4236874869175
mass_0p5,a3p20,17,-1917.6914932068723,2518.114896834022,600.4234036271498
mass_0p5,a3p20,18,957.0973444951344,179.4171354967727,1136.5144799919071
mass_0p5,a3p20,19,891.2460158378403,1494.5792357171144,2385.825251554955
mass_0p5,a3p20,20,1667.254533825928,371.735486711649,2038.990020537577
mass_0p5,a3p20,21,542.9319522283806,999.9457983841148,1542.8777506124954
mass_0p5,a3p20,22,-98.4060500904128,368.9993055320372,270.5932554416244
mass_0p5,a3p20,23,2193.714365517735,237.69059628028305,2431.404961798018
mass_0p5,a3p20,24,980.3410405483614,286.86542167931907,1267.2064622276805
mass_0p5,a3p20,25,2144.5764187290843,551.958247405981,2696.534666135065
mass_0p5,a3p20,26,970.8451970966423,295.3505100877264,1266.1957071843688
mass_0p5,a3p20,27,-73.29956439459829,1251.3409810137648,1178.0414166191665
mass_0p5,a3p20,28,466.29269164240714,1429.6177197809257,1895.9104114233328
mass_0p5,a3p20,29,-669.4665501804907,1169.672500370512,500.2059501900212
mass_0p5,a3p20,30,1334.0522858145268,438.9334038054034,1772.9856896199303
