version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,vanilla,23,mass,0.7503478024824756,0.6451658433856094,0.2239657729375714,0.2857142857142857
Walker2d-v4,vanilla,24,mass,1.0421373844870756,0.5197371593922192,0.12248982170067803,0.5714285714285714
Walker2d-v4,vanilla,25,mass,3.070692817942652,0.6720565097983756,0.13764353102053664,0.35714285714285715
Walker2d-v4,vanilla,26,mass,0.9266107301862886,0.7110526633317308,0.21186526108358147,0.21428571428571427
Walker2d-v4,vanilla,27,mass,0.6879909801529277,0.49920925694649565,0.05956351894128178,0.5
Walker2d-v4,vanilla,28,mass,1.1202789817663372,0.7112345787033904,0.184900692940239,0.21428571428571427
Walker2d-v4,vanilla,29,mass,0.612325001628494,0.5543156828507049,0.23483843690567077,0.2857142857142857
Walker2d-v4,vanilla,30,mass,3.933341979672631,0.7187538583761558,0.2372181783982298,0.21428571428571427
Walker2d-v4,tvc100,1,mass,0.5878093680266491,0.47686720549637834,0.18086613405716911,0.2857142857142857
Walker2d-v4,tvc100,2,mass,0.420135498813292,0.3288943907388026,0.09711964555443768,1.0
Walker2d-v4,tvc100,3,mass,0.45659993045076,0.36891340470949924,0.17492362803295328,0.7857142857142857
Walker2d-v4,tvc100,4,mass,0.5292138677512731,0.4427823830575171,0.26061305635611726,0.7142857142857143
Walker2d-v4,tvc100,5,mass,0.5490234582744555,0.40084625531580736,0.17145608913641364,0.7142857142857143
Walker2d-v4,tvc100,6,mass,0.5383104572297227,0.46646321744460345,0.2723972415846155,0.2857142857142857
Walker2d-v4,tvc100,7,mass,0.5137500782712237,0.3904439295168113,0.1132987082945152,0.7142857142857143
Walker2d-v4,tvc100,8,mass,0.48949640009384376,0.3916589762965004,0.1495146079885428,0.9285714285714286
Walker2d-v4,tvc100,9,mass,0.8421770783577375,0.5181705878947016,0.23411104007309005,0.5
Walker2d-v4,tvc100,10,mass,0.5251107767404467,0.3929130011763888,0.09955630561079536,0.6428571428571429
Walker2d-v4,tvc100,11,mass,0.5367444753355051,0.49473926182649286,0.23266972470695993,0.35714285714285715
Walker2d-v4,tvc100,12,mass,0.5902688891660599,0.4541557150065833,0.29094135078606703,0.7142857142857143
Walker2d-v4,tvc100,13,mass,0.579151667058465,0.4690317543919087,0.1844413787792887,0.42857142857142855
Walker2d-v4,tvc100,14,mass,0.4087364108941669,0.36070818248464176,0.24623827322501365,1.0
Walker2d-v4,tvc100,15,mass,0.5110193491380837,0.38093643868367166,0.1336576769323994,0.7142857142857143
Walker2d-v4,tvc100,16,mass,0.44191075551532516,0.40602713017161907,0.16874078881654894,0.7857142857142857
Walker2d-v4,tvc100,17,mass,0.9316936637185629,0.7487360157075394,0.3645783397273599,0.14285714285714285
Walker2d-v4,tvc100,18,mass,1.1873167670883285,0.641172999234298,0.1985620919837964,0.2857142857142857
Walker2d-v4,tvc100,19,mass,0.5506683033294076,0.4976087351464445,0.33044423303431786,0.35714285714285715
Walker2d-v4,tvc100,20,mass,0.5245845777567566,0.40055256707492587,0.15260756589167682,0.7142857142857143
Walker2d-v4,tvc100,21,mass,0.5704600327083471,0.45658346434767416,0.22613131274110265,0.42857142857142855
Walker2d-v4,tvc100,22,mass,0.5200350346237357,0.35678011574751795,0.13666358504612688,0.8571428571428571
