env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,klprho0,30,leg_left_actuator_gain,1.0153820747518627,True,0.0,0.0,0.8988571693487601
Walker2d-v5,klprho0,31,leg_left_actuator_gain,0.956416171145683,True,0.0,0.13333333333333333,0.8257533298118709
Walker2d-v5,klprho0,32,leg_left_actuator_gain,1.081092481693281,True,0.0,0.26666666666666666,0.7866033793917708
Walker2d-v5,klprho0,33,leg_left_actuator_gain,0.9767175134691184,True,0.0,0.2,0.8470487732131633
Walker2d-v5,klprho0,34,leg_left_actuator_gain,0.9287555345579724,True,0.0,0.26666666666666666,0.6601032971559946
Walker2d-v5,klprho0,35,leg_left_actuator_gain,1.3698278059083784,True,0.0,0.3333333333333333,0.7066570362975831
Walker2d-v5,klprho0,6,leg_left_damping,1.086838928606265,True,0.0,0.0,1.0
Walker2d-v5,klprho0,7,leg_left_damping,1.0958673599648605,True,0.0,0.0,1.0
Walker2d-v5,klprho0,8,leg_left_damping,1.140704879660034,True,0.0,0.0,1.0
Walker2d-v5,klprho0,9,leg_left_damping,0.9774595481193548,True,0.0,0.0,0.9777949391183179
Walker2d-v5,klprho0,10,leg_left_damping,0.5716636208611261,True,0.0,0.06666666666666667,0.5718860429163606
Walker2d-v5,klprho0,11,leg_left_damping,0.9962592598031144,True,0.0,0.0,0.9994833315942634
Walker2d-v5,klprho0,12,leg_left_damping,1.377923402768292,True,0.0,0.0,1.0
Walker2d-v5,klprho0,13,leg_left_damping,1.0016330930173776,True,0.0,0.0,0.9884862404312987
Walker2d-v5,klprho0,14,leg_left_damping,1.143470254110878,True,0.0,0.0,1.0
Walker2d-v5,klprho0,15,leg_left_damping,1.2070944055290365,True,0.0,0.0,1.0
Walker2d-v5,klprho0,16,leg_left_damping,1.1480149666406338,True,0.0,0.0,1.0
Walker2d-v5,klprho0,17,leg_left_damping,1.019825465773423,True,0.0,0.0,0.9928673587462638
Walker2d-v5,klprho0,18,leg_left_damping,1.0386912473728793,True,0.0,0.0,1.0
Walker2d-v5,klprho0,19,leg_left_damping,0.9574719070732582,True,0.0,0.0,0.9594176579733366
Walker2d-v5,klprho0,20,leg_left_damping,0.9919455326441042,True,0.0,0.0,0.9958951054116129
Walker2d-v5,klprho0,21,leg_left_damping,1.39906986609362,True,0.0,0.0,1.0
Walker2d-v5,klprho0,22,leg_left_damping,1.2569555051978176,True,0.0,0.0,1.0
Walker2d-v5,klprho0,23,leg_left_damping,1.0102291578254305,True,0.0,0.0,1.0
Walker2d-v5,klprho0,24,leg_left_damping,0.8800184432030455,True,0.0,0.0,0.8787478338574974
Walker2d-v5,klprho0,25,leg_left_damping,0.9144417905072176,True,0.0,0.0,0.8969909436105404
Walker2d-v5,klprho0,26,leg_left_damping,1.0320437144575871,True,0.0,0.0,0.9910174927966309
Walker2d-v5,klprho0,27,leg_left_damping,0.9708088422515525,True,0.0,0.0,0.970499758881441
Walker2d-v5,klprho0,28,leg_left_damping,1.0457315802806713,True,0.0,0.0,0.9933494635998577
Walker2d-v5,klprho0,29,leg_left_damping,1.06291029834962,True,0.0,0.0,1.0
Walker2d-v5,klprho0,30,leg_left_damping,1.0152064445773221,True,0.0,0.0,1.0
Walker2d-v5,klprho0,31,leg_left_damping,0.9515734257255954,True,0.0,0.0,0.9501859767627777
Walker2d-v5,klprho0,32,leg_left_damping,1.082478242961955,True,0.0,0.0,1.0
Walker2d-v5,klprho0,33,leg_left_damping,0.9979718471119068,True,0.0,0.0,0.9861099728056266
Walker2d-v5,klprho0,34,leg_left_damping,0.928974966033592,True,0.0,0.0,0.928861148064984
Walker2d-v5,klprho0,35,leg_left_damping,1.3592114908734962,True,0.0,0.0,1.0
Walker2d-v5,klprho0,6,thigh_left_actuator_gain,1.0869705407092662,True,0.0,0.2,0.8266408514201714
Walker2d-v5,klprho0,7,thigh_left_actuator_gain,1.0960000653769129,True,0.0,0.2,0.7120516396118597
Walker2d-v5,klprho0,8,thigh_left_actuator_gain,1.140843014726937,True,0.0,0.13333333333333333,0.900491208154893
